snow_depth,snow_water_equivalent,elevation_band,month,year,state
,0.0,8,06,03,utah
,11.0,8,01,04,utah
,13.7,8,02,04,utah
,22.4,8,03,04,utah
,18.1,8,04,04,utah
,13.4,8,05,04,utah
,0.0,8,06,04,utah
,9.4,8,01,05,utah
,14.7,8,02,05,utah
,18.6,8,03,05,utah
,24.2,8,04,05,utah
,22.9,8,05,05,utah
,0.0,8,06,05,utah
24,5.3,8,01,06,utah
50,11.0,8,02,06,utah
43,12.5,8,03,06,utah
61,21.4,8,04,06,utah
30,13.2,8,05,06,utah
0,0.0,8,06,06,utah
34,9.2,8,01,07,utah
40,11.2,8,02,07,utah
55,15.8,8,03,07,utah
38,11.8,8,04,07,utah
9,3.8,8,05,07,utah
0,0.0,8,06,07,utah
45,11.5,8,01,08,utah
56,15.1,8,02,08,utah
64,22.8,8,03,08,utah
66,28.1,8,04,08,utah
41,18.8,8,05,08,utah
0,0.0,8,06,08,utah
31,6.0,8,01,09,utah
39,11.7,8,02,09,utah
38,15.4,8,03,09,utah
55,19.3,8,04,09,utah
32,13.6,8,05,09,utah
0,0.0,8,06,09,utah
37,7.1,8,01,10,utah
34,9.7,8,02,10,utah
46,13.8,8,03,10,utah
57,21.7,8,04,10,utah
58,22.5,8,05,10,utah
11,5.5,8,06,10,utah
64,14.4,8,01,11,utah
50,16.4,8,02,11,utah
55,19.9,8,03,11,utah
60,24.6,8,04,11,utah
65,29.0,8,05,11,utah
36,20.3,8,06,11,utah
20,5.0,8,01,12,utah
38,10.2,8,02,12,utah
54,15.0,8,03,12,utah
34,13.5,8,04,12,utah
8,2.5,8,05,12,utah
0,0.0,8,06,12,utah
45,8.8,8,01,13,utah
48,11.7,8,02,13,utah
65,17.3,8,03,13,utah
48,18.6,8,04,13,utah
44,17.8,8,05,13,utah
0,0.0,8,06,13,utah
19,4.6,8,01,14,utah
33,6.9,8,02,14,utah
34,10.0,8,03,14,utah
42,15.3,8,04,14,utah
18,5.0,8,05,14,utah
0,0.0,8,06,14,utah
46,10.5,8,01,15,utah
39,13.4,8,02,15,utah
48,15.0,8,03,15,utah
17,8.7,8,04,15,utah
2,0.8,8,05,15,utah
0,0.0,8,06,15,utah
53,12.0,8,01,16,utah
65,17.9,8,02,16,utah
49,20.2,8,03,16,utah
51,22.2,8,04,16,utah
41,17.7,8,05,16,utah
0,0.0,8,06,16,utah
14,2.8,9,01,00,utah
39,7.4,9,02,00,utah
49,12.1,9,03,00,utah
49,16.1,9,04,00,utah
12,4.3,9,05,00,utah
0,0.0,9,06,00,utah
22,4.1,9,01,01,utah
31,5.8,9,02,01,utah
47,8.7,9,03,01,utah
28,8.8,9,04,01,utah
9,3.5,9,05,01,utah
0,0.0,9,06,01,utah
25,5.4,9,01,02,utah
,6.8,9,02,02,utah
37,8.1,9,03,02,utah
37,11.4,9,04,02,utah
0,0.0,9,05,02,utah
0,0.0,9,06,02,utah
35,6.0,9,01,03,utah
26,6.8,9,02,03,utah
41,9.5,9,03,03,utah
41,13.2,9,04,03,utah
21,6.6,9,05,03,utah
0,0.0,9,06,03,utah
36,7.3,9,01,04,utah
39,8.8,9,02,04,utah
65,13.8,9,03,04,utah
26,10.2,9,04,04,utah
7,1.0,9,05,04,utah
0,0.0,9,06,04,utah
39,7.5,9,01,05,utah
44,11.3,9,02,05,utah
48,13.4,9,03,05,utah
63,17.5,9,04,05,utah
34,12.6,9,05,05,utah
0,0.0,9,06,05,utah
39,7.7,9,01,06,utah
53,12.5,9,02,06,utah
47,14.9,9,03,06,utah
69,23.1,9,04,06,utah
43,19.1,9,05,06,utah
0,0.0,9,06,06,utah
22,4.1,9,01,07,utah
27,4.8,9,02,07,utah
40,8.0,9,03,07,utah
15,5.4,9,04,07,utah
0,0.0,9,05,07,utah
0,0.0,9,06,07,utah
33,6.0,9,01,08,utah
53,11.8,9,02,08,utah
54,16.5,9,03,08,utah
55,18.8,9,04,08,utah
42,14.7,9,05,08,utah
0,0.0,9,06,08,utah
20,4.2,9,01,09,utah
30,7.7,9,02,09,utah
39,11.0,9,03,09,utah
44,13.6,9,04,09,utah
30,12.3,9,05,09,utah
0,0.0,9,06,09,utah
30,4.2,9,01,10,utah
32,6.4,9,02,10,utah
37,8.2,9,03,10,utah
37,11.2,9,04,10,utah
26,7.9,9,05,10,utah
0,0.0,9,06,10,utah
48,9.8,9,01,11,utah
41,11.2,9,02,11,utah
54,14.9,9,03,11,utah
59,19.8,9,04,11,utah
56,21.5,9,05,11,utah
15,5.8,9,06,11,utah
14,2.6,9,01,12,utah
28,5.5,9,02,12,utah
46,8.5,9,03,12,utah
18,6.4,9,04,12,utah
0,0.0,9,05,12,utah
0,0.0,9,06,12,utah
28,5.3,9,01,13,utah
32,6.7,9,02,13,utah
37,8.4,9,03,13,utah
27,7.9,9,04,13,utah
8,3.0,9,05,13,utah
0,0.0,9,06,13,utah
17,3.6,9,01,14,utah
30,5.7,9,02,14,utah
43,10.7,9,03,14,utah
44,13.7,9,04,14,utah
18,6.6,9,05,14,utah
0,0.0,9,06,14,utah
38,8.0,9,01,15,utah
32,8.3,9,02,15,utah
37,9.0,9,03,15,utah
13,5.7,9,04,15,utah
0,0.0,9,05,15,utah
0,0.0,9,06,15,utah
27,5.1,9,01,16,utah
45,8.4,9,02,16,utah
31,9.3,9,03,16,utah
35,11.7,9,04,16,utah
10,3.6,9,05,16,utah
0,0.0,9,06,16,utah
45,13.3,8,02,00,utah
40,15.8,8,03,00,utah
16,7.9,8,04,00,utah
41,9.8,8,02,01,utah
28,10.2,8,03,01,utah
22,8.2,8,04,01,utah
40,11.1,8,02,02,utah
49,15.6,8,03,02,utah
22,9.8,8,04,02,utah
37,8.6,8,02,03,utah
37,12.0,8,03,03,utah
13,4.8,8,04,03,utah
51,13.7,8,03,04,utah
29,11.0,8,03,04,utah
7,3.2,8,04,04,utah
60,19.8,8,02,05,utah
70,22.3,8,03,05,utah
46,19.7,8,04,05,utah
47,16.3,8,02,06,utah
65,21.1,8,03,06,utah
39,17.2,8,04,06,utah
42,10.8,8,02,07,utah
27,9.0,8,03,07,utah
5,2.0,8,04,07,utah
63,20.8,8,02,08,utah
55,22.2,8,03,08,utah
49,22.3,8,04,08,utah
43,15.3,8,02,09,utah
52,17.4,8,03,09,utah
46,18.9,8,04,09,utah
40,9.9,8,02,10,utah
39,12.9,8,03,10,utah
26,11.2,8,04,10,utah
70,19.1,8,02,11,utah
62,22.9,8,03,11,utah
74,27.8,8,04,11,utah
36,9.5,8,02,12,utah
28,9.0,8,03,12,utah
4,2.0,8,04,12,utah
43,8.6,8,02,13,utah
30,9.7,8,03,13,utah
26,10.5,8,04,13,utah
41,11.0,8,02,14,utah
47,14.6,8,03,14,utah
28,9.3,8,04,14,utah
29,9.1,8,02,15,utah
16,6.8,8,03,15,utah
1,0.4,8,04,15,utah
40,13.2,8,02,16,utah
47,15.6,8,03,16,utah
27,10.3,8,04,16,utah
28,6.9,8,01,13,utah
35,8.7,8,02,13,utah
40,10.3,8,03,13,utah
26,8.7,8,04,13,utah
17,7.2,8,05,13,utah
0,0.0,8,06,13,utah
20,4.8,8,01,14,utah
30,7.1,8,02,14,utah
47,12.5,8,03,14,utah
45,15.3,8,04,14,utah
21,8.1,8,05,14,utah
0,0.0,8,06,14,utah
29,6.0,8,01,15,utah
27,7.5,8,02,15,utah
31,8.5,8,03,15,utah
8,3.7,8,04,15,utah
0,0.0,8,05,15,utah
0,0.0,8,06,15,utah
29,6.9,8,01,16,utah
45,11.4,8,02,16,utah
37,12.9,8,03,16,utah
46,16.8,8,04,16,utah
20,7.8,8,05,16,utah
0,0.0,8,06,16,utah
35,9.8,7,02,00,utah
35,12.4,7,03,00,utah
0,0.0,7,04,00,utah
36,7.4,7,02,01,utah
20,6.4,7,03,01,utah
1,0.3,7,04,01,utah
30,7.6,7,02,02,utah
34,9.9,7,03,02,utah
0,0.0,7,04,02,utah
34,6.9,7,02,03,utah
32,10.5,7,03,03,utah
6,2.5,7,04,03,utah
41,12.4,7,02,04,utah
28,9.9,7,03,04,utah
0,0.0,7,04,04,utah
35,9.7,7,02,05,utah
40,11.6,7,03,05,utah
7,3.1,7,04,05,utah
40,10.5,7,02,06,utah
42,12.9,7,03,06,utah
18,6.3,7,04,06,utah
39,8.3,7,02,07,utah
15,4.2,7,03,07,utah
0,0.0,7,04,07,utah
47,14.4,7,02,08,utah
39,14.0,7,03,08,utah
22,9.3,7,04,08,utah
29,9.0,7,02,09,utah
25,8.3,7,03,09,utah
4,1.4,7,04,09,utah
35,7.9,7,02,10,utah
35,9.6,7,03,10,utah
2,0.6,7,04,10,utah
47,12.8,7,02,11,utah
43,14.0,7,03,11,utah
29,10.5,7,04,11,utah
32,6.1,7,02,12,utah
25,8.7,7,03,12,utah
0,0.0,7,04,12,utah
45,10.4,7,02,13,utah
27,10.0,7,03,13,utah
7,2.6,7,04,13,utah
25,7.8,7,02,14,utah
26,8.4,7,03,14,utah
0,0.0,7,04,14,utah
18,5.7,7,02,15,utah
8,2.3,7,03,15,utah
0,0.0,7,04,15,utah
36,11.0,7,02,16,utah
31,10.8,7,03,16,utah
0,0.0,7,04,16,utah
31,5.7,7,01,13,utah
35,8.4,7,02,13,utah
42,10.3,7,03,13,utah
25,8.8,7,04,13,utah
1,0.2,7,05,13,utah
0,0.0,7,06,13,utah
18,4.0,7,01,14,utah
28,5.9,7,02,14,utah
29,8.6,7,03,14,utah
29,10.2,7,04,14,utah
0,0.0,7,05,14,utah
0,0.0,7,06,14,utah
25,4.9,7,01,15,utah
21,5.6,7,02,15,utah
23,6.0,7,03,15,utah
3,1.3,7,04,15,utah
0,0.0,7,05,15,utah
0,0.0,7,06,15,utah
32,6.5,7,01,16,utah
42,8.8,7,02,16,utah
35,9.7,7,03,16,utah
29,10.7,7,04,16,utah
0,0.0,7,05,16,utah
0,0.0,7,06,16,utah
,1.6,7,01,00,utah
,4.5,7,02,00,utah
,8.0,7,03,00,utah
,8.7,7,04,00,utah
,0.0,7,05,00,utah
,0.0,7,06,00,utah
,3.8,7,01,01,utah
,5.2,7,02,01,utah
,7.0,7,03,01,utah
,5.2,7,04,01,utah
,0.0,7,05,01,utah
,0.0,7,06,01,utah
,3.1,7,01,02,utah
,3.4,7,02,02,utah
,3.9,7,03,02,utah
,4.7,7,04,02,utah
,0.0,7,05,02,utah
,0.0,7,06,02,utah
,3.2,7,01,03,utah
,3.1,7,02,03,utah
,5.1,7,03,03,utah
,6.9,7,04,03,utah
,0.0,7,05,03,utah
,0.0,7,06,03,utah
,4.8,7,01,04,utah
,5.5,7,02,04,utah
,8.8,7,03,04,utah
,3.6,7,04,04,utah
,0.0,7,05,04,utah
,0.0,7,06,04,utah
,4.8,7,01,05,utah
,10.1,7,02,05,utah
,13.9,7,03,05,utah
,17.2,7,04,05,utah
,6.8,7,05,05,utah
,0.0,7,06,05,utah
29,5.2,7,01,06,utah
32,7.7,7,02,06,utah
34,9.4,7,03,06,utah
40,12.2,7,04,06,utah
0,0.0,7,05,06,utah
0,0.0,7,06,06,utah
16,3.3,7,01,07,utah
20,3.8,7,02,07,utah
31,5.8,7,03,07,utah
6,1.7,7,04,07,utah
0,0.0,7,05,07,utah
0,0.0,7,06,07,utah
17,2.8,7,01,08,utah
40,7.2,7,02,08,utah
40,10.2,7,03,08,utah
39,11.0,7,04,08,utah
13,3.8,7,05,08,utah
0,0.0,7,06,08,utah
13,2.2,7,01,09,utah
20,4.7,7,02,09,utah
23,6.5,7,03,09,utah
21,6.2,7,04,09,utah
0,0.0,7,05,09,utah
0,0.0,7,06,09,utah
14,2.2,7,01,10,utah
27,5.5,7,02,10,utah
26,6.2,7,03,10,utah
25,7.2,7,04,10,utah
0,0.0,7,05,10,utah
0,0.0,7,06,10,utah
42,8.7,7,01,11,utah
33,9.1,7,02,11,utah
46,11.2,7,03,11,utah
36,11.4,7,04,11,utah
18,6.2,7,05,11,utah
0,0.0,7,06,11,utah
6,1.1,7,01,12,utah
12,2.2,7,02,12,utah
27,4.4,7,03,12,utah
3,1.3,7,04,12,utah
0,0.0,7,05,12,utah
0,0.0,7,06,12,utah
19,3.7,7,01,13,utah
26,4.9,7,02,13,utah
26,5.7,7,03,13,utah
13,4.3,7,04,13,utah
0,0.0,7,05,13,utah
0,0.0,7,06,13,utah
11,2.0,7,01,14,utah
18,3.1,7,02,14,utah
26,5.5,7,03,14,utah
20,6.0,7,04,14,utah
0,0.0,7,05,14,utah
0,0.0,7,06,14,utah
15,2.6,7,01,15,utah
18,3.8,7,02,15,utah
20,4.3,7,03,15,utah
1,0.3,7,04,15,utah
0,0.0,7,05,15,utah
0,0.0,7,06,15,utah
17,2.8,7,01,16,utah
25,5.1,7,02,16,utah
23,6.0,7,03,16,utah
26,6.6,7,04,16,utah
0,0.0,7,05,16,utah
0,0.0,7,06,16,utah
27,6.2,8,01,00,utah
48,11.3,8,02,00,utah
70,19.6,8,03,00,utah
70,25.7,8,04,00,utah
38,15.5,8,05,00,utah
0,0.0,8,06,00,utah
30,6.9,8,01,01,utah
47,9.6,8,02,01,utah
56,14.2,8,03,01,utah
52,18.6,8,04,01,utah
42,16.1,8,05,01,utah
0,0.0,8,06,01,utah
38,9.2,8,01,02,utah
46,11.1,8,02,02,utah
50,12.4,8,03,02,utah
52,18.1,8,04,02,utah
35,12.5,8,05,02,utah
0,0.0,8,06,02,utah
31,5.3,8,01,03,utah
30,7.4,8,02,03,utah
44,10.9,8,03,03,utah
51,16.9,8,04,03,utah
40,15.2,8,05,03,utah
0,0.0,8,06,03,utah
51,11.6,8,01,04,utah
47,13.1,8,02,04,utah
92,25.6,8,03,04,utah
47,22.8,8,04,04,utah
34,17.0,8,05,04,utah
0,0.0,8,06,04,utah
41,12.6,8,01,05,utah
57,19.9,8,02,05,utah
67,24.9,8,03,05,utah
88,33.7,8,04,05,utah
70,35.4,8,05,05,utah
25,13.2,8,06,05,utah
32,6.8,8,01,06,utah
53,14.4,8,02,06,utah
49,16.6,8,03,06,utah
76,26.0,8,04,06,utah
50,24.3,8,05,06,utah
0,0.0,8,06,06,utah
29,7.4,8,01,07,utah
39,9.7,8,02,07,utah
54,14.0,8,03,07,utah
35,13.4,8,04,07,utah
8,4.7,8,05,07,utah
0,0.0,8,06,07,utah
30,6.1,8,01,08,utah
50,13.3,8,02,08,utah
60,20.6,8,03,08,utah
60,24.1,8,04,08,utah
45,22.4,8,05,08,utah
10,5.2,8,06,08,utah
32,7.4,8,01,09,utah
39,11.3,8,02,09,utah
48,15.8,8,03,09,utah
60,21.5,8,04,09,utah
46,22.8,8,05,09,utah
0,0.0,8,06,09,utah
23,4.6,8,01,10,utah
41,9.7,8,02,10,utah
43,11.9,8,03,10,utah
57,19.1,8,04,10,utah
46,18.5,8,05,10,utah
29,13.6,8,06,10,utah
69,17.6,8,01,11,utah
57,20.3,8,02,11,utah
73,26.2,8,03,11,utah
81,35.3,8,04,11,utah
87,41.8,8,05,11,utah
76,40.1,8,06,11,utah
15,3.3,8,01,12,utah
33,8.0,8,02,12,utah
46,11.4,8,03,12,utah
31,12.9,8,04,12,utah
8,4.0,8,05,12,utah
0,0.0,8,06,12,utah
33,7.7,8,01,13,utah
47,11.7,8,02,13,utah
63,15.4,8,03,13,utah
38,16.7,8,04,13,utah
53,19.5,8,05,13,utah
0,0.0,8,06,13,utah
25,6.2,8,01,14,utah
36,8.4,8,02,14,utah
49,12.6,8,03,14,utah
51,17.8,8,04,14,utah
37,14.8,8,05,14,utah
0,0.0,8,06,14,utah
36,6.9,8,01,15,utah
30,8.4,8,02,15,utah
30,8.4,8,03,15,utah
12,4.6,8,04,15,utah
0,0.0,8,05,15,utah
0,0.0,8,06,15,utah
41,8.6,8,01,16,utah
53,15.3,8,02,16,utah
46,17.8,8,03,16,utah
59,23.5,8,04,16,utah
41,18.6,8,05,16,utah
0,0.0,8,06,16,utah
,3.3,9,01,00,utah
,6.0,9,02,00,utah
,10.0,9,03,00,utah
,13.0,9,04,00,utah
,8.9,9,05,00,utah
,0.0,9,06,00,utah
18,4.6,9,01,01,utah
31,7.3,9,02,01,utah
44,10.6,9,03,01,utah
39,13.3,9,04,01,utah
31,11.0,9,05,01,utah
0,0.0,9,06,01,utah
22,5.5,9,01,02,utah
27,6.4,9,02,02,utah
27,7.1,9,03,02,utah
32,9.7,9,04,02,utah
14,5.2,9,05,02,utah
0,0.0,9,06,02,utah
20,4.5,9,01,03,utah
17,4.6,9,02,03,utah
32,7.5,9,03,03,utah
37,10.6,9,04,03,utah
32,11.2,9,05,03,utah
0,0.0,9,06,03,utah
28,6.7,9,01,04,utah
37,8.8,9,02,04,utah
53,13.2,9,03,04,utah
28,11.7,9,04,04,utah
32,14.0,9,05,04,utah
0,0.0,9,06,04,utah
35,8.1,9,01,05,utah
41,11.4,9,02,05,utah
47,13.2,9,03,05,utah
60,17.0,9,04,05,utah
48,17.7,9,05,05,utah
0,0.0,9,06,05,utah
22,6.5,9,01,06,utah
32,9.1,9,02,06,utah
34,10.6,9,03,06,utah
57,16.4,9,04,06,utah
42,16.7,9,05,06,utah
0,0.0,9,06,06,utah
21,5.6,9,01,07,utah
23,5.9,9,02,07,utah
29,6.9,9,03,07,utah
16,5.7,9,04,07,utah
8,3.1,9,05,07,utah
0,0.0,9,06,07,utah
22,5.0,9,01,08,utah
37,9.2,9,02,08,utah
39,10.5,9,03,08,utah
39,11.0,9,04,08,utah
32,10.7,9,05,08,utah
7,2.6,9,06,08,utah
15,4.3,9,01,09,utah
27,7.8,9,02,09,utah
33,10.1,9,03,09,utah
31,10.9,9,04,09,utah
35,13.7,9,05,09,utah
0,0.0,9,06,09,utah
17,3.6,9,01,10,utah
24,6.8,9,02,10,utah
35,9.3,9,03,10,utah
42,12.3,9,04,10,utah
35,11.2,9,05,10,utah
13,6.1,9,06,10,utah
46,11.2,9,01,11,utah
40,11.9,9,02,11,utah
49,14.2,9,03,11,utah
58,17.6,9,04,11,utah
61,22.3,9,05,11,utah
42,18.2,9,06,11,utah
7,1.0,9,01,12,utah
15,3.6,9,02,12,utah
35,6.8,9,03,12,utah
16,6.1,9,04,12,utah
2,0.9,9,05,12,utah
0,0.0,9,06,12,utah
21,4.7,9,01,13,utah
28,6.8,9,02,13,utah
36,9.3,9,03,13,utah
30,10.2,9,04,13,utah
24,9.4,9,05,13,utah
0,0.0,9,06,13,utah
16,4.7,9,01,14,utah
19,5.2,9,02,14,utah
28,8.0,9,03,14,utah
37,10.7,9,04,14,utah
26,10.1,9,05,14,utah
0,0.0,9,06,14,utah
28,6.9,9,01,15,utah
31,8.2,9,02,15,utah
28,7.8,9,03,15,utah
19,7.8,9,04,15,utah
12,5.1,9,05,15,utah
0,0.0,9,06,15,utah
20,4.9,9,01,16,utah
33,7.9,9,02,16,utah
29,8.6,9,03,16,utah
33,10.9,9,04,16,utah
30,10.0,9,05,16,utah
0,0.0,9,06,16,utah
30,5.4,8,01,00,utah
43,11.8,8,01,00,utah
66,18.0,8,02,00,utah
64,22.6,8,03,00,utah
33,18.7,8,05,00,utah
0,0.0,8,06,00,utah
46,12.8,8,01,01,utah
59,17.0,8,02,01,utah
55,20.1,8,04,01,utah
58,26.7,8,04,01,utah
0,0.0,8,05,01,utah
39,12.7,8,01,02,utah
54,15.8,8,02,02,utah
57,18.5,8,03,02,utah
64,24.3,8,04,02,utah
40,20.8,8,05,02,utah
0,0.0,8,05,02,utah
15,3.7,7,01,00,utah
37,7.5,7,02,00,utah
36,11.2,7,03,00,utah
34,13.1,7,04,00,utah
0,0.0,7,05,00,utah
0,0.0,7,06,00,utah
21,4.5,7,01,01,utah
30,5.6,7,02,01,utah
38,8.3,7,03,01,utah
24,7.6,7,04,01,utah
0,0.0,7,05,01,utah
0,0.0,7,06,01,utah
25,6.1,7,01,02,utah
31,7.6,7,02,02,utah
36,9.1,7,03,02,utah
41,13.4,7,04,02,utah
5,2.3,7,05,02,utah
0,0.0,7,06,02,utah
22,3.1,7,01,03,utah
20,4.6,7,02,03,utah
31,7.7,7,03,03,utah
26,9.0,7,04,03,utah
0,0.0,7,05,03,utah
0,0.0,7,06,03,utah
30,5.6,7,01,04,utah
29,6.2,7,02,04,utah
45,9.9,7,03,04,utah
17,6.4,7,04,04,utah
0,0.0,7,05,04,utah
0,0.0,7,06,04,utah
34,6.4,7,01,05,utah
39,11.3,7,02,05,utah
44,14.0,7,03,05,utah
51,17.8,7,04,05,utah
23,9.1,7,05,05,utah
0,0.0,7,06,05,utah
33,7.4,7,01,06,utah
44,11.1,7,02,06,utah
42,12.8,7,03,06,utah
47,16.6,7,04,06,utah
16,5.7,7,05,06,utah
0,0.0,7,06,06,utah
23,5.4,7,01,07,utah
30,6.8,7,02,07,utah
47,11.0,7,03,07,utah
25,8.3,7,04,07,utah
0,0.0,7,05,07,utah
0,0.0,7,06,07,utah
25,4.4,7,01,08,utah
47,10.5,7,02,08,utah
48,14.2,7,03,08,utah
49,15.9,7,04,08,utah
33,13.6,7,05,08,utah
0,0.0,7,06,08,utah
26,6.1,7,01,09,utah
37,10.9,7,02,09,utah
37,13.4,7,03,09,utah
47,15.2,7,04,09,utah
22,9.7,7,05,09,utah
0,0.0,7,06,09,utah
23,3.5,7,01,10,utah
31,5.4,7,02,10,utah
32,7.0,7,03,10,utah
37,9.6,7,04,10,utah
29,8.0,7,05,10,utah
0,0.0,7,06,10,utah
43,10.3,7,01,11,utah
40,12.2,7,02,11,utah
55,16.6,7,03,11,utah
51,20.3,7,04,11,utah
54,23.6,7,05,11,utah
13,6.2,7,06,11,utah
15,2.3,7,01,12,utah
27,5.2,7,02,12,utah
41,7.8,7,03,12,utah
20,6.3,7,04,12,utah
0,0.0,7,05,12,utah
0,0.0,7,06,12,utah
24,5.1,7,01,13,utah
32,6.7,7,02,13,utah
36,9.2,7,03,13,utah
29,9.1,7,04,13,utah
16,5.6,7,05,13,utah
0,0.0,7,06,13,utah
22,4.6,7,01,14,utah
34,7.8,7,02,14,utah
47,12.6,7,03,14,utah
43,15.2,7,04,14,utah
16,6.3,7,05,14,utah
0,0.0,7,06,14,utah
25,4.3,7,01,15,utah
26,6.5,7,02,15,utah
32,8.3,7,03,15,utah
10,3.2,7,04,15,utah
0,0.0,7,05,15,utah
0,0.0,7,06,15,utah
28,5.3,7,01,16,utah
40,8.8,7,02,16,utah
34,10.4,7,03,16,utah
36,11.7,7,04,16,utah
8,2.3,7,05,16,utah
0,0.0,7,06,16,utah
,7.8,9,01,00,utah
,16.5,9,02,00,utah
,27.2,9,03,00,utah
,35.8,9,04,00,utah
,34.2,9,05,00,utah
,0.5,9,06,00,utah
,10.5,9,01,01,utah
,13.9,9,02,01,utah
,19.2,9,03,01,utah
,24.5,9,04,01,utah
,32.6,9,05,01,utah
,0.0,9,06,01,utah
,15.0,9,01,02,utah
,24.4,9,02,02,utah
,31.1,9,03,02,utah
,42.3,9,04,02,utah
,50.2,9,05,02,utah
,18.9,9,06,02,utah
44,7.8,9,01,03,utah
45,10.9,9,02,03,utah
61,16.5,9,03,03,utah
77,25.9,9,04,03,utah
67,30.8,9,05,03,utah
6,0.5,9,06,03,utah
83,18.3,9,01,04,utah
84,26.3,9,02,04,utah
119,35.2,9,03,04,utah
93,42.5,9,04,04,utah
81,42.4,9,05,04,utah
30,14.7,9,06,04,utah
90,25.1,9,01,05,utah
110,41.2,9,02,05,utah
126,48.7,9,03,05,utah
173,60.3,9,04,05,utah
145,67.3,9,05,05,utah
101,57.1,9,06,05,utah
82,20.3,9,01,06,utah
107,33.9,9,02,06,utah
110,43.1,9,03,06,utah
154,58.5,9,04,06,utah
132,68.9,9,05,06,utah
68,34.5,9,06,06,utah
36,9.1,9,01,07,utah
44,10.9,9,02,07,utah
85,19.7,9,03,07,utah
66,25.8,9,04,07,utah
51,24.5,9,05,07,utah
0,0.0,9,06,07,utah
62,15.4,9,01,08,utah
106,31.8,9,02,08,utah
115,43.8,9,03,08,utah
124,49.9,9,04,08,utah
111,56.6,9,05,08,utah
62,38.3,9,06,08,utah
58,17.3,9,01,09,utah
78,26.0,9,02,09,utah
87,32.9,9,03,09,utah
114,43.5,9,04,09,utah
94,51.8,9,05,09,utah
22,12.7,9,06,09,utah
39,8.6,9,01,10,utah
66,17.4,9,02,10,utah
66,21.4,9,03,10,utah
85,29.3,9,04,10,utah
99,38.0,9,05,10,utah
64,36.4,9,06,10,utah
96,30.6,9,01,11,utah
98,36.5,9,02,11,utah
127,46.8,9,03,11,utah
141,58.6,9,04,11,utah
159,73.2,9,05,11,utah
140,75.1,9,06,11,utah
28,7.9,9,01,12,utah
55,15.4,9,02,12,utah
88,23.3,9,03,12,utah
70,28.4,9,04,12,utah
56,27.5,9,05,12,utah
0,0.0,9,06,12,utah
54,15.8,9,01,13,utah
67,20.0,9,02,13,utah
72,23.8,9,03,13,utah
67,28.2,9,04,13,utah
70,32.5,9,05,13,utah
15,7.7,9,06,13,utah
34,9.4,9,01,14,utah
48,13.1,9,02,14,utah
73,21.9,9,03,14,utah
88,30.4,9,04,14,utah
74,30.9,9,05,14,utah
3,3.2,9,06,14,utah
53,15.2,9,01,15,utah
51,17.6,9,02,15,utah
59,19.6,9,03,15,utah
45,19.4,9,04,15,utah
35,16.9,9,05,15,utah
4,1.6,9,06,15,utah
40,11.2,9,01,16,utah
70,20.2,9,02,16,utah
67,25.4,9,03,16,utah
90,33.7,9,04,16,utah
81,30.7,9,05,16,utah
22,8.5,9,06,16,utah
37,7.8,10,02,00,utah
39,13.0,10,03,00,utah
25,11.5,10,04,00,utah
50,12.3,10,02,01,utah
46,14.6,10,03,01,utah
51,16.1,10,04,01,utah
27,5.6,10,02,02,utah
35,8.7,10,03,02,utah
15,6.7,10,04,02,utah
40,6.8,10,02,03,utah
51,11.2,10,03,03,utah
26,9.4,10,04,03,utah
57,11.1,10,03,04,utah
27,10.5,10,03,04,utah
26,11.1,10,04,04,utah
58,18.4,10,02,05,utah
71,20.6,10,03,05,utah
52,19.8,10,04,05,utah
29,7.0,10,02,06,utah
47,11.7,10,03,06,utah
26,9.5,10,04,06,utah
41,9.5,10,02,07,utah
47,11.4,10,03,07,utah
32,12.4,10,04,07,utah
41,10.7,10,02,08,utah
37,11.2,10,03,08,utah
31,11.0,10,04,08,utah
24,6.5,10,02,09,utah
30,7.6,10,03,09,utah
43,13.5,10,04,09,utah
36,8.9,10,02,10,utah
44,12.3,10,03,10,utah
49,13.8,10,03,11,utah
48,17.1,10,04,11,utah
23,4.6,10,01,10,utah
30,6.3,10,02,10,utah
37,8.1,10,03,10,utah
57,12.7,10,04,10,utah
44,12.3,10,05,10,utah
4,2.0,10,06,10,utah
37,8.6,10,01,11,utah
41,9.6,10,02,11,utah
50,13.3,10,03,11,utah
45,15.0,10,04,11,utah
52,20.9,10,05,11,utah
42,18.5,10,06,11,utah
26,6.0,10,01,12,utah
26,6.5,10,02,12,utah
46,9.7,10,03,12,utah
29,10.1,10,04,12,utah
1,0.8,10,05,12,utah
0,0.0,10,06,12,utah
23,4.8,10,01,13,utah
29,6.3,10,02,13,utah
35,7.9,10,03,13,utah
34,9.0,10,04,13,utah
36,11.7,10,05,13,utah
0,0.0,10,06,13,utah
22,5.0,10,01,14,utah
27,6.0,10,02,14,utah
30,7.2,10,03,14,utah
39,9.8,10,04,14,utah
25,8.3,10,05,14,utah
0,0.0,10,06,14,utah
23,4.2,10,01,15,utah
23,4.9,10,02,15,utah
30,6.0,10,03,15,utah
12,4.3,10,04,15,utah
9,3.6,10,05,15,utah
0,0.0,10,06,15,utah
25,5.1,10,01,16,utah
35,7.3,10,02,16,utah
37,9.3,10,03,16,utah
66,14.9,10,04,16,utah
66,19.6,10,05,16,utah
30,11.6,10,06,16,utah
25,6.3,9,02,00,utah
20,7.4,9,03,00,utah
